Date,Days,Model,SN-544,SN-554,SN-509,UA_SWE
,,96.77587,0,0,60.96,62.63636398
,,97.6707,0,0,60.96,62.72727203
,,98.240585,0,0,60.96,62.86363602
,,98.255035,0,0,60.96,62.95454407
,,98.2533,0,0,60.96,64.36363983
,,98.24657,0,0,60.96,65.36363983
,,98.23954,0,0,60.96,65.36363983
,,98.23399,0,0,60.96,65.36363983
,,98.22675,0,0,60.96,65.36363983
,,98.21839,0,0,60.96,65.77272797
,,98.20666,0,0,60.96,65.77272797
,,98.195946,0,0,66.04,68.95454407
,,98.16894,0,0,66.04,68.95454407
,,98.15891,0,0,66.04,68.95454407
,,98.14911,0,0,66.04,69.54545593
,,98.13626,0,0,66.04,69.54545593
,,98.110985,0,0,66.04,69.54545593
,,98.092926,0,0,68.58,69.72727203
,,98.08748,0,0,68.58,69.72727203
,,98.1466,0,0,71.12,70.59091187
,,98.1384,0,0,71.12,70.6818161
,,98.13614,0,0,71.12,72.36363983
,,98.128136,0,0,71.12,72.40908813
,,98.10903,0,0,71.12,72.36363983
,,98.10005,0,0,71.12,72.1818161
,,98.09177,0,0,71.12,73.95454407
,,98.7846,0,0,78.74,82.77272797
,,107.27022,0,0,81.28,87.77272797
,,108.80466,0,0,86.36,90.5
,,111.76902,0,0,86.36,90.22727203
,,111.76517,0,0,86.36,90.77272797
,,111.739784,0,0,86.36,90.77272797
,,111.713936,0,0,86.36,90.6818161
,,111.6893,0,0,86.36,90.6818161
,,111.64692,0,0,86.36,90.36363983
,,111.61786,0,0,86.36,90.36363983
,,111.58923,0,0,86.36,90.36363983
,,111.57306,0,0,86.36,90.3181839
,,111.54376,0,0,86.36,90.36363983
,,111.52024,0,0,86.36,90.36363983
,,111.49248,0,0,86.36,90.45454407
,,111.48987,0,0,86.36,90.45454407
,,111.48418,0,0,86.36,90.27272797
,,111.46651,0,0,86.36,90.3181839
,,111.44797,0,0,86.36,90.40908813
,,111.436615,0,0,86.36,90.40908813
,,111.43516,0,0,88.9,91.77272797
,,125.25547,0,0,106.68,108.9090881
,,150.24937,0,0,124.46,130.9545441
,,162.15527,0,0,129.54,141.9090881
,,189.77672,0,0,157.48,170.5
,,189.66243,0,0,157.48,170.5909119
,,194.13332,0,0,162.56,176.4090881
,,195.1287,0,0,162.56,175.8181763
,,197.36632,0,0,165.1,180.1363678
,,211.17952,0,0,172.72,187.0454559
,,211.71657,0,0,172.72,187
,,211.70692,0,0,172.72,187.2272797
,,211.67723,0,0,172.72,189.6818237
,,211.6424,0,0,172.72,190
,,211.57492,0,0,172.72,190.1818237
,,212.36133,0,0,177.8,192.3181763
,,213.54285,0,0,177.8,192.5909119
,,213.48734,0,0,177.8,192.7272797
,,213.44565,0,0,180.34,193
,,213.40787,0,0,180.34,192.5909119
,,213.38005,0,0,180.34,192.8181763
,,213.3504,0,0,180.34,192.8181763
,,216.26051,0,0,182.88,198.8181763
,,221.0897,0,0,182.88,199.3181763
,,227.29025,0,0,187.96,204.5454559
,,230.4144,0,0,187.96,206.4090881
,,235.17317,0,0,187.96,207.6818237
,,234.94818,0,0,187.96,207.4545441
,,234.88202,0,0,187.96,207.9545441
,,234.96808,0,0,187.96,207.7272797
,,234.91974,0,0,187.96,207.7272797
,,234.95328,0,0,190.5,209.4090881
,,235.49432,0,0,193.04,211.4545441
,,235.9753,0,0,193.04,211.6363678
,,235.92194,0,0,195.58,214
,,246.87283,0,0,203.2,229.1818237
,,275.46173,0,0,220.98,247.2272797
,,280.45758,0,0,220.98,247.4090881
,,280.35358,0,0,220.98,248.8181763
,,280.31854,0,0,223.52,250.3636322
,,280.25015,0,0,226.06,250.7727203
,,281.1322,0,0,231.14,254.5
,,285.63458,0,0,231.14,254.8181763
,,290.05844,0,0,241.3,263.1363525
,,291.02267,0,0,241.3,265.9545593
,,292.0667,0,0,241.3,266.2727356
,,293.56665,0,0,246.38,270.5909119
,,292.88223,0,0,246.38,270.8636475
,,292.27844,0,0,251.46,272.6818237
,,291.3654,0,0,251.46,272.2727356
,,290.7238,0,0,254,272.7272644
,,290.39236,0,0,254,273.4545593
,,289.82446,0,0,256.54,272.8636475
,,288.805,0,0,256.54,271.6818237
,,287.99637,0,0,256.54,271.5454407
,,286.88745,0,0,254,271.4090881
,,285.31317,0,0,251.46,271.9090881
,,284.6994,0,0,246.38,271.2272644
,,283.51294,0,0,238.76,270.4545593
,,281.69363,0,0,236.22,269.5454407
,,278.62637,0,0,233.68,269.9545593
,,295.16992,0,0,236.22,274.0454407
,,311.12445,0,0,238.76,274.4545593
,,311.12048,0,0,238.76,277.5454407
,,310.1972,0,0,238.76,278.5
,,307.8961,0,0,238.76,278.1818237
,,302.70642,0,0,236.22,275.2272644
,,296.75632,0,0,223.52,271.0454407
,,290.10648,0,0,218.44,261.3636475
,,298.2339,0,0,215.9,262.9090881
,,296.96753,0,0,215.9,262.9545593
,,296.2298,0,0,213.36,262.9545593
,,296.3015,0,0,210.82,264.2727356
,,296.87073,0,0,200.66,259.3636475
,,289.97626,0,0,182.88,275.3500061
,,287.72763,0,0,172.72,275.5
,,286.3893,0,0,170.18,277.2999878
,,284.1101,0,0,162.56,274.8500061
,,279.8242,0,0,149.86,268.4500122
,,276.10825,0,0,142.24,264.3500061
,,277.0986,0,0,137.16,263.9500122
,,276.47247,0,0,137.16,265.6000061
,,274.2877,0,0,137.16,256.3999939
,,267.91776,0,0,116.84,247.0526276
,,258.30573,0,0,96.52,228.5555573
,,244.79933,0,0,76.2,207.8888855
,,249.64812,0,0,78.74,175.9545441
,,249.86873,0,0,73.66,175.4090881
,,250.92087,0,0,71.12,177.1818237
,,249.00424,0,0,68.58,176.7272797
,,247.70322,0,0,50.8,184.6190491
,,245.49991,0,0,38.1,206.777771
,,248.3841,0,0,30.48,211.722229
,,250.39645,0,0,20.32,211.3888855
,,243.3477,0,0,0,213.5882416
,,230.46233,0,0,0,212.2666626
,,214.30843,0,0,0,186.5
,,195.70926,0,0,0,147
,,181.42867,0,0,0,123.0909119
,,166.09265,0,0,0,83.8181839
,,156.93445,0,0,0,80.1111145
,,166.11256,0,0,0,35.40909195
,,170.37732,0,0,0,39
,,169.18301,0,0,0,41.57143021
,,168.51225,0,0,0,58.57143021
,,165.74678,0,0,0,82.22222137
,,160.45695,0,0,0,70.8888855
,,156.75621,0,0,0,60.125
,,152.1384,0,0,0,51.125
,,151.2702,0,0,0,50.25
,,148.15308,0,0,0,35
,,141.64919,0,0,0,52.42856979
,,131.8071,0,0,0,46.79999924
,,115.59886,0,0,0,44
,,102.8539,0,0,0,49.5
,,96.31354,0,0,0,40.5
,,86.96247,0,0,0,25.5
,,76.117485,0,0,0,21
,,57.398293,0,0,0,0
,,38.383118,0,0,0,0
,,26.091335,0,0,0,0
,,20.44895,0,0,0,0
,,18.762571,0,0,0,0
,,17.422035,0,0,0,0
,,15.632809,0,0,0,0
,,11.582869,0,0,0,0
,,8.955079,0,0,0,0
,,8.56112,0,0,0,0
,,8.659257,0,0,0,0
,,10.626088,0,0,0,0
,,11.999662,0,0,0,0
,,37.12335,0,0,0,12.54545498
,,35.849842,0,0,0,9.722222328
,,33.672977,0,0,0,0
,,29.194477,0,0,0,0
,,23.078175,0,0,0,0
,,16.526505,0,0,0,0
,,10.737471,0,0,0,0
,,6.255255,0,0,0,0
,,2.9403243,0,0,0,0
,,1.4318877,0,0,0,0
,,1.325193,0,0,0,0
,,1.1111877,0,0,0,0
,,0.80936164,0,0,0,0
,,0.65915966,0,0,0,0
,,0.71986324,0,0,0,0
,,0.63887066,0,0,0,0
,,0.5646021,0,0,0,0
,,0.37058815,0,0,0,0
,,0.2213673,0,0,0,0
,,0.18809772,0,0,0,0
,,0.11562742,0,0,0,0
,,0.06206055,0,0,0,0
,,0.026738696,0,0,0,0
,,0.01715927,0,0,0,0
,,0.013826232,0,0,0,0
,,0.009000473,0,0,0,0
,,0.002756836,0,0,0,0
,,0.000804243,0,0,0,0
,,0.00021864,0,0,0,0
,,6.11E-05,0,0,0,0
,,1.27E-05,0,0,0,0
,,5.11E-06,0,0,0,0
,,2.08E-06,0,0,0,0
,,6.34E-07,0,0,0,0
,,1.82E-07,0,0,0,0
,,3.92E-08,0,0,0,0
,,7.67E-09,0,0,0,0
,,1.72E-09,0,0,0,0
,,3.27E-10,0,0,0,0
,,1.90E-10,0,0,0,0
,,9.72E-11,0,0,0,0
,,3.05E-11,0,0,0,0
,,1.09E-11,0,0,0,0
,,2.37E-12,0,0,0,0
,,4.48E-13,0,0,0,0
,,7.86E-14,0,0,0,0
,,1.43E-14,0,0,0,0
,,4.10E-15,0,0,0,0
,,2.24E-15,0,0,0,0
,,1.24E-15,0,0,0,0
,,7.04E-16,0,0,0,0
,,3.17E-16,0,0,0,0
,,1.14E-16,0,0,0,0
,,2.99E-17,0,0,0,0
,,7.65E-18,0,0,0,0
,,1.98E-18,0,0,0,0
,,6.94E-19,0,0,0,0
,,2.54E-19,0,0,0,0
,,1.12E-19,0,0,0,0
,,5.27E-20,0,0,0,0
,,1.92E-20,0,0,0,0
,,6.66E-21,0,0,0,0
,,2.29E-21,0,0,0,0
,,6.98E-22,0,0,0,0
,,1.69E-22,0,0,0,0
,,3.56E-23,0,0,0,0
,,9.66E-24,0,0,0,0
,,3.37E-24,0,0,0,0
,,1.48E-24,0,0,0,0
,,7.54E-25,0,0,0,0
,,2.91E-25,0,0,0,0
,,7.40E-26,0,0,0,0
,,2.35E-26,0,0,0,0
,,5.02E-27,0,0,0,0
,,1.22E-27,0,0,0,0
,,3.37E-28,0,0,0,0
,,1.18E-28,0,0,0,0
,,4.30E-29,0,0,0,0
,,1.27E-29,0,0,0,0
,,4.47E-30,0,0,0,0
,,1.69E-30,0,0,0,0
,,6.62E-31,0,0,0,0
,,2.44E-31,0,0,0,0
,,9.34E-32,0,0,0,0
,,3.84E-32,0,0,0,0
,,1.51E-32,0,0,0,0
,,7.00E-33,0,0,0,0
,,3.94E-33,0,0,0,0
,,2.12E-33,0,0,0,0
,,1.10E-33,0,0,0,0
,,6.91E-34,0,0,0,0
,,4.34E-34,0,0,0,0
,,1.98E-34,0,0,0,0
,,8.12E-35,0,0,0,0
,,3.18E-35,0,0,0,0
,,2.00E-35,0,0,0,0
,,1.42E-35,0,0,0,0
,,1.04E-35,0,0,0,0
,,7.55E-36,0,0,0,0
,,5.64E-36,0,0,0,0
,,3.98E-36,0,0,0,0
,,2.99E-36,0,0,0,0
,,2.63E-36,0,0,0,0
,,2.17E-36,0,0,0,0
,,1.58E-36,0,0,0,0
,,1.17E-36,0,0,0,0
,,8.91E-37,0,0,0,0
,,7.19E-37,0,0,0,0
,,6.22E-37,0,0,0,0
,,5.33E-37,0,0,0,0
,,4.26E-37,0,0,0,0
,,3.38E-37,0,0,0,0
,,2.74E-37,0,0,0,0
,,2.39E-37,0,0,0,0
,,2.06E-37,0,0,0,0
,,1.75E-37,0,0,0,0
,,1.44E-37,0,0,0,0
,,1.15E-37,0,0,0,0
,,9.57E-38,0,0,0,0
,,8.05E-09,0,0,0,0
,,1.25E-05,0,0,0,0
,,0.000132828,0,0,0,0
,,0.000133714,0,0,0,0
,,0.000156185,0,0,0,0
,,0.000163486,0,0,0,0
,,0.000157125,0,0,0,0
,,0.000146694,0,0,0,0
,,0.000133268,0,0,0,0
,,0.000123131,0,0,0,0
,,0.000115019,0,0,0,0
,,0.000113639,0,0,0,0
,,0.000112298,0,0,0,0
,,0.000111722,0,0,0,0
,,0.000111032,0,0,0,0
,,0.000109836,0,0,0,0
,,0.000108246,0,0,0,0
,,0.000106162,0,0,0,0
,,0.000103475,0,0,0,0
,,0.000101048,0,0,0,0
,,9.95E-05,0,0,0,0
,,9.73E-05,0,0,0,0
,,9.58E-05,0,0,0,0
,,2.8837826,0,0,0,4.090909004
,,2.8664439,0,0,0,4.090909004
,,2.8464801,0,0,0,4.333333492
,,2.8196049,0,0,0,3
,,2.8017285,0,0,0,0
,,2.7738073,0,0,0,0
,,3.1004243,0,0,0,10.375
,,21.10502,0,0,15.24,14.68181801
,,25.338129,0,0,15.24,15.63636398
,,27.649763,0,0,15.24,18.54545403
,,27.649117,0,0,12.7,18.13636398
,,32.45327,0,0,10.16,19.45454597
,,32.512775,0,0,5.08,21.04545403
,,32.40496,0,0,0,18.64999962
,,32.279503,0,0,0,16.66666603
,,32.112617,0,0,0,17.61538506
,,31.899714,0,0,0,17.41666603
,,31.76379,0,0,0,17.25
,,31.67479,0,0,0,16.58333397
,,31.557215,0,0,0,15.81818199
,,31.385227,0,0,0,15.10000038
,,31.163254,0,0,0,15
,,31.004711,0,0,0,10.875
,,30.868061,0,0,0,12
,,38.954304,0,0,0,5.227272511
,,40.93447,0,0,0,5.318181992
,,41.078632,0,0,0,6.272727489
,,41.418476,0,0,2.54,10.18181801
,,41.579277,0,0,2.54,12.090909
,,42.136246,0,0,5.08,16.27272797
,,42.097153,0,0,5.08,16.31818199
,,42.51848,0,0,7.62,18.18181801
,,43.938354,0,0,12.7,23.36363602
,,52.611683,0,0,17.78,36.5
,,53.08429,0,0,17.78,36.13636398
,,53.048756,0,0,17.78,36.13636398
,,53.7192,0,0,17.78,36
,,53.634666,0,0,17.78,36.04545593
,,53.608513,0,0,22.86,37.77272797
,,53.560318,0,0,22.86,37.5
,,53.524605,0,0,22.86,38.04545593
,,53.477314,0,0,22.86,38.04545593
,,53.451313,0,0,22.86,38
,,53.401707,0,0,27.94,39.95454407
,,53.29838,0,0,27.94,39.63636398
,,59.163418,0,0,35.56,48.27272797
,,63.16897,0,0,35.56,49.40909195
,,74.39393,0,0,45.72,62.95454407
,,74.345535,0,0,45.72,63
,,80.89757,0,0,48.26,70.6818161
,,94.54127,0,0,55.88,79.04545593
,,94.36249,0,0,55.88,79.1818161
,,97.441826,0,0,55.88,80.09091187
,,106.7231,0,0,60.96,83.3181839
,,111.05323,0,0,63.5,84.3181839
,,122.80111,0,0,71.12,92.5
,,125.79047,0,0,71.12,94.1818161
,,126.00109,0,0,71.12,95.3181839
,,130.1594,0,0,71.12,94.86363983
,,131.29306,0,0,76.2,100.1818161
,,134.29356,0,0,76.2,100.1818161
,,142.85384,0,0,83.82,109.9545441
,,181.54137,0,0,101.6,124.772728
,,182.05992,0,0,101.6,124.9090881
,,185.52696,0,0,101.6,124.9090881
,,185.52538,0,0,101.6,126.1363602
,,185.51842,0,0,101.6,126.5909119
,,185.51051,0,0,104.14,131.0454559
,,194.05583,0,0,111.76,135.5454559
,,205.5926,0,0,111.76,136.8181763
,,205.55682,0,0,111.76,136.9545441
,,205.80893,0,0,119.38,142.2727203
,,211.57933,0,0,119.38,142
,,211.61462,0,0,119.38,143
,,211.61058,0,0,119.38,143.3181763
,,211.60597,0,0,119.38,142.6818237
,,211.60208,0,0,119.38,143.0454559
,,211.59615,0,0,119.38,143.0454559
,,211.58916,0,0,119.38,143.2727203
,,211.58374,0,0,119.38,144.8181763
,,211.57289,0,0,121.92,145.3181763
,,211.55814,0,0,121.92,145.0909119
,,211.54144,0,0,121.92,145.4090881
,,211.52545,0,0,127,148.5454559
,,211.42177,0,0,127,150.1818237
,,211.3161,0,0,127,150.2272797
,,212.61537,0,0,127,150.2727203
,,213.18288,0,0,127,151.1363678
,,213.17844,0,0,127,151.2272797
,,213.17657,0,0,127,151.2727203
,,213.17561,0,0,127,151.8181763
,,214.44467,0,0,127,152.6363678
,,214.43573,0,0,127,153.5
,,214.41269,0,0,129.54,153.8636322
,,214.38174,0,0,129.54,153.2272797
,,214.35362,0,0,129.54,153.4545441
,,214.32597,0,0,129.54,153.2272797
,,214.28922,0,0,129.54,153
,,214.25182,0,0,129.54,153.4545441
,,214.18832,0,0,132.08,154.4090881
,,214.09978,0,0,134.62,158.3181763
,,213.71886,0,0,137.16,159.5909119
,,215.59721,0,0,137.16,159.6818237
,,223.76834,0,0,137.16,162.5
,,223.8355,0,0,137.16,164.7727203
,,226.94041,0,0,139.7,168.7272797
,,237.88246,0,0,154.94,181.2727203
,,241.23297,0,0,157.48,183.9545441
,,243.53384,0,0,157.48,185.9545441
,,243.32361,0,0,157.48,185.9090881
,,243.21043,0,0,157.48,185.7727203
,,243.13477,0,0,157.48,185.4090881
,,243.01495,0,0,157.48,185.5909119
,,242.90056,0,0,157.48,185.7727203
,,242.84193,0,0,157.48,185.9090881
,,243.7256,0,0,167.64,194.5
,,249.80043,0,0,167.64,197.5
,,253.69334,0,0,167.64,198.3181763
,,253.6472,0,0,167.64,199.0454559
,,253.61885,0,0,170.18,201.9545441
,,254.58405,0,0,172.72,205.3636322
,,254.95789,0,0,172.72,206.5454559
,,254.64714,0,0,172.72,206.0454559
,,254.48221,0,0,172.72,206.0454559
,,254.79395,0,0,172.72,205.6363678
,,254.72757,0,0,172.72,205.8181763
,,254.65587,0,0,172.72,206.6363678
,,254.50679,0,0,172.72,206.8636322
,,254.31502,0,0,172.72,207.1818237
,,254.24763,0,0,177.8,209.4545441
,,255.56485,0,0,177.8,211.2272797
,,255.42842,0,0,177.8,211.1818237
,,255.3692,0,0,180.34,214.5454559
,,255.26062,0,0,180.34,214.4545441
,,255.2163,0,0,180.34,214.5
,,255.93323,0,0,185.42,218.7727203
,,256.098,0,0,190.5,220.2272797
,,254.86264,0,0,195.58,218.8636322
,,258.19324,0,0,195.58,224
,,257.89975,0,0,195.58,224.5909119
,,257.81857,0,0,195.58,224.5909119
,,262.15872,0,0,203.2,230.6363678
,,264.00174,0,0,203.2,231.1363678
,,269.5161,0,0,203.2,231.3636322
,,268.11975,0,0,203.2,231.0454559
,,267.5593,0,0,203.2,231.0454559
,,272.4003,0,0,203.2,237.9545441
,,271.65768,0,0,203.2,239.6363678
,,270.49536,0,0,203.2,238.4545441
,,268.09286,0,0,200.66,237.5909119
,,264.9508,0,0,200.66,238.2272797
,,263.24362,0,0,200.66,237.7727203
,,265.96878,0,0,200.66,238.1818237
,,265.844,0,0,200.66,239.9090881
,,265.3703,0,0,203.2,240.5909119
,,290.62842,0,0,213.36,257.2727356
,,295.99146,0,0,213.36,258.1363525
,,298.7153,0,0,213.36,258.9545593
,,301.0535,0,0,213.36,260.1818237
,,301.0328,0,0,213.36,260.5454407
,,300.9138,0,0,213.36,262.2727356
,,300.57587,0,0,213.36,262.7727356
,,299.607,0,0,220.98,263.4545593
,,298.1425,0,0,220.98,261.5909119
,,295.35217,0,0,218.44,259.9545593
,,292.01752,0,0,208.28,260.8636475
,,288.89157,0,0,198.12,260.2727356
,,286.71255,0,0,187.96,258.1818237
,,280.53998,0,0,175.26,253.2727203
,,275.85413,0,0,162.56,247.7272797
,,270.97305,0,0,149.86,239.5454559
,,275.68622,0,0,149.86,244.7272797
,,285.83887,0,0,149.86,250.6363678
,,295.84512,0,0,152.4,263.6363525
,,323.29898,0,0,162.56,281.4090881
,,339.14896,0,0,167.64,285.1818237
,,345.37677,0,0,172.72,288.1818237
,,349.0122,0,0,172.72,288.1818237
,,346.9936,0,0,172.72,287.3636475
,,356.66437,0,0,172.72,292.7272644
,,355.96957,0,0,180.34,294.3181763
,,356.5286,0,0,187.96,302.8636475
,,365.57306,0,0,187.96,305.8181763
,,367.71112,0,0,190.5,307.4090881
,,367.2054,0,0,195.58,309.3636475
,,369.16714,0,0,193.04,316.7272644
,,385.9538,0,0,190.5,322.9545593
,,384.99487,0,0,187.96,324.1818237
,,390.3672,0,0,187.96,328.7272644
,,390.3194,0,0,187.96,329.1363525
,,388.40073,0,0,185.42,331.1363525
,,385.23132,0,0,170.18,326.2727356
,,378.11353,0,0,147.32,314.9545593
,,364.34338,0,0,114.3,299.7272644
,,352.63715,0,0,88.9,281.2272644
,,342.68207,0,0,71.12,274.7619019
,,333.02914,0,0,43.18,256.6190491
,,332.1394,0,0,38.1,245.4285736
,,330.14078,0,0,20.32,222.1000061
,,326.09412,0,0,5.08,201.3999939
,,315.44104,0,0,0,183
,,300.82007,0,0,0,201
,,281.07138,0,0,0,194.3333282
,,276.0625,0,0,0,181.777771
,,267.8968,0,0,0,167.8888855
,,247.7649,0,0,0,146.9444427
,,226.33907,0,0,0,140.25
,,205.69983,0,0,0,131.0714264
,,187.62495,0,0,0,109.4615402
,,158.69908,0,0,0,91.09091187
,,131.94958,0,0,0,72.33333588
,,107.72165,0,0,0,66.7142868
,,92.86442,0,0,0,61
,,85.80539,0,0,0,81
,,88.96756,0,0,0,82
,,90.32106,0,0,0,86.33333588
,,87.39805,0,0,0,74.33333588
,,80.11485,0,0,0,56.66666794
,,67.79966,0,0,0,25.66666603
,,55.709538,0,0,0,51
,,48.962414,0,0,0,41
,,40.85013,0,0,0,10
,,32.571613,0,0,0,0
,,26.949978,0,0,0,0
,,26.576038,0,0,0,0
,,30.861,0,0,0,0
,,29.366259,0,0,0,0
,,26.956762,0,0,0,0
,,24.121065,0,0,0,0
,,18.235405,0,0,0,0
,,13.720794,0,0,0,0
,,11.672152,0,0,0,0
,,9.497027,0,0,0,0
,,6.4258876,0,0,0,0
,,3.802658,0,0,0,0
,,1.631141,0,0,0,0
,,0.813099,0,0,0,0
,,0.2905107,0,0,0,0
,,0.18875507,0,0,0,0
,,0.10027702,0,0,0,0
,,0.045756023,0,0,0,0
,,0.032007486,0,0,0,0
,,0.023979198,0,0,0,0
,,0.01440659,0,0,0,0
,,0.007263193,0,0,0,0
,,0.002616825,0,0,0,0
,,0.001376256,0,0,0,0
,,0.001103395,0,0,0,0
,,0.000847411,0,0,0,0
,,0.000647652,0,0,0,0
,,0.000470951,0,0,0,0
,,0.000247766,0,0,0,0
,,0.000174343,0,0,0,0
,,8.73E-05,0,0,0,0
,,2.88E-05,0,0,0,0
,,4.38E-06,0,0,0,0
,,6.52E-07,0,0,0,0
,,1.04E-07,0,0,0,0
,,1.34E-08,0,0,0,0
,,1.61E-09,0,0,0,0
,,1.82E-10,0,0,0,0
,,3.38E-11,0,0,0,0
,,9.85E-12,0,0,0,0
,,3.19E-12,0,0,0,0
,,1.43E-12,0,0,0,0
,,3.65E-13,0,0,0,0
,,9.93E-14,0,0,0,0
,,1.81E-14,0,0,0,0
,,5.31E-15,0,0,0,0
,,2.99E-15,0,0,0,0
,,1.91E-15,0,0,0,0
,,7.18E-16,0,0,0,0
,,1.83E-16,0,0,0,0
,,3.38E-17,0,0,0,0
,,8.18E-18,0,0,0,0
,,1.54E-18,0,0,0,0
,,2.64E-19,0,0,0,0
,,5.32E-20,0,0,0,0
,,1.23E-20,0,0,0,0
,,3.23E-21,0,0,0,0
,,8.29E-22,0,0,0,0
,,2.07E-22,0,0,0,0
,,1.11E-22,0,0,0,0
,,2.68E-23,0,0,0,0
,,1.66E-23,0,0,0,0
,,7.87E-24,0,0,0,0
,,4.97E-24,0,0,0,0
,,2.89E-24,0,0,0,0
,,1.26E-24,0,0,0,0
,,4.15E-25,0,0,0,0
,,1.66E-25,0,0,0,0
,,6.77E-26,0,0,0,0
,,2.72E-26,0,0,0,0
,,1.12E-26,0,0,0,0
,,4.20E-27,0,0,0,0
,,1.78E-27,0,0,0,0
,,8.11E-28,0,0,0,0
,,4.34E-28,0,0,0,0
,,2.32E-28,0,0,0,0
,,1.30E-28,0,0,0,0
,,7.72E-29,0,0,0,0
,,4.79E-29,0,0,0,0
,,2.44E-29,0,0,0,0
,,1.06E-29,0,0,0,0
,,3.33E-30,0,0,0,0
,,1.44E-30,0,0,0,0
,,5.27E-31,0,0,0,0
,,1.91E-31,0,0,0,0
,,1.01E-31,0,0,0,0
,,6.79E-32,0,0,0,0
,,4.59E-32,0,0,0,0
,,3.30E-32,0,0,0,0
,,2.45E-32,0,0,0,0
,,1.65E-32,0,0,0,0
,,1.40E-32,0,0,0,0
,,1.18E-32,0,0,0,0
,,8.40E-33,0,0,0,0
,,5.48E-33,0,0,0,0
,,3.46E-33,0,0,0,0
,,1.78E-33,0,0,0,0
,,8.79E-34,0,0,0,0
,,7.01E-34,0,0,0,0
,,5.23E-34,0,0,0,0
,,3.61E-34,0,0,0,0
,,2.42E-34,0,0,0,0
,,1.57E-34,0,0,0,0
,,1.12E-34,0,0,0,0
,,1.02E-34,0,0,0,0
,,5.28E-08,0,0,0,0
,,7.57E-08,0,0,0,0
,,2.62E-06,0,0,0,0
,,2.29E-06,0,0,0,0
,,2.06E-06,0,0,0,0
,,3.59E-06,0,0,0,0
,,3.64E-06,0,0,0,0
,,3.17E-06,0,0,0,0
,,4.35E-06,0,0,0,0
,,0.000707346,0,0,0,0
,,0.00068652,0,0,0,0
,,0.000658349,0,0,0,0
,,0.000590418,0,0,0,0
,,0.000549705,0,0,0,0
,,0.000527074,0,0,0,0
,,0.000504824,0,0,0,0
,,0.13060005,0,0,0,2
,,4.771378,0,0,0,1.909090877
,,5.6790094,0,0,0,2.200000048
,,5.6596794,0,0,0,3.571428537
,,5.6125536,0,0,0,4
,,5.4980636,0,0,0,0
,,5.3093896,0,0,0,0
,,5.7894197,0,0,0,0
,,9.089676,0,0,0,1.5
,,11.406213,0,0,0,2.045454502
,,11.361686,0,0,0,3.142857075
,,11.245194,0,0,0,0
,,11.036949,0,0,0,0
,,10.884706,0,0,0,0
,,10.787304,0,0,0,0
,,17.902391,0,0,0,6.076922894
,,18.789156,0,0,0,6.076922894
,,21.432116,0,0,0,6.285714149
,,27.8513,0,0,0,11.38461494
,,28.627026,0,0,0,8.333333015
,,28.913765,0,0,0,8.285714149
,,28.86167,0,0,0,8.095237732
,,28.784117,0,0,0,8.333333015
,,28.709332,0,0,0,8.333333015
,,28.6106,0,0,0,11.23076916
,,28.466934,0,0,0,11.92307663
,,28.320375,0,0,0,11.54545498
,,28.112316,0,0,0,6.875
,,27.839922,0,0,0,2.666666746
,,27.52282,0,0,0,0
,,27.265413,0,0,0,0
,,27.024103,0,0,0,0
,,26.878506,0,0,0,0
,,31.82141,0,0,17.78,14.31818199
,,43.050003,0,0,15.24,19.18181801
,,43.268448,0,0,15.24,22.22727203
,,45.500313,0,0,15.24,24.59090996
,,46.139095,0,0,15.24,24.68181801
,,48.707653,0,0,15.24,24.59090996
,,49.143536,0,0,15.24,24.31818199
,,49.13726,0,0,15.24,25.54545403
,,49.190243,0,0,15.24,27.68181801
,,49.918423,0,0,17.78,32.40909195
,,54.16384,0,0,20.32,34.72727203
,,54.23509,0,0,20.32,35.04545593
,,54.11049,0,0,15.24,33
,,54.028294,0,0,10.16,29.54545403
,,53.93624,0,0,5.08,30
,,53.83761,0,0,5.08,27.45000076
,,53.753986,0,0,0,27.05263138
,,53.65807,0,0,0,26.94736862
,,54.105843,0,0,0,27.7368412
,,68.20985,0,0,10.16,34.63636398
,,68.50217,0,0,10.16,35.63636398
,,68.480415,0,0,15.24,38.63636398
,,73.13198,0,0,17.78,43.04545593
,,77.30791,0,0,17.78,46.95454407
,,78.72542,0,0,17.78,47.18181992
,,79.092674,0,0,17.78,47
,,79.2087,0,0,17.78,47.5
,,79.1963,0,0,17.78,47.45454407
,,79.171265,0,0,17.78,47.45454407
,,79.1421,0,0,17.78,47.40909195
,,79.117966,0,0,17.78,46.77272797
,,79.08443,0,0,17.78,46.36363602
,,79.05503,0,0,17.78,46.36363602
,,79.035355,0,0,22.86,50.5
,,93.9538,0,0,27.94,63.95454407
,,116.84347,0,0,33.02,75.90908813
,,119.16004,0,0,33.02,76.3181839
,,119.15855,0,0,35.56,76.77272797
,,119.15834,0,0,35.56,76.6818161
,,121.29721,0,0,35.56,77.36363983
,,125.66913,0,0,38.1,78.45454407
,,125.724,0,0,38.1,78.45454407
,,125.723366,0,0,43.18,84
,,125.72208,0,0,43.18,84.6818161
,,125.71953,0,0,43.18,85.27272797
,,125.712585,0,0,43.18,85.77272797
,,125.703354,0,0,43.18,86.6818161
,,128.30873,0,0,43.18,87.5
,,129.14499,0,0,43.18,87.5
,,129.11496,0,0,43.18,87.72727203
